ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Manufacturer_Model,Price
45812079,-,TOYOTA,Vitz RS,2005,Hatchback,No,LPG,1.5,191558 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,2,TOYOTA Vitz RS,7840
45522931,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,190000 km,4.0,Variator,Front,04-May,Left wheel,Grey,6,TOYOTA Prius,8467
45793348,362,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1,31114 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Spark,9405
45769763,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,0,KIA Optima,13000
45810027,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,20400 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,TOYOTA Aqua,21558
45804096,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,104918 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,45542
45621693,915,BMW,X5,2014,Jeep,Yes,Diesel,3,141384 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,0,BMW X5,7056
45776593,-,MITSUBISHI,Colt,2003,Sedan,No,Petrol,1.5,175000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,2,MITSUBISHI Colt,5370
45808452,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,116992 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Corolla,1333
45767669,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,148213 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,SUBARU Forester,549
45801190,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,1000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Prius,30
40220601,-,BMW,X5,2008,Jeep,Yes,Petrol,3,121121 km,6.0,Automatic,4x4,04-May,Left wheel,Black,10,BMW X5,110
45488448,-,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,268800 km,4.0,Variator,Front,04-May,Left wheel,White,12,TOYOTA Camry,20698
45792297,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,45156 km,4.0,Automatic,Front,04-May,Left wheel,White,4,KIA Optima,9408
45662125,308,HONDA,Civic,2015,Sedan,Yes,Hybrid,1.5,49272 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,HONDA Civic,4861
45797103,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,177000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Genesis,13297
45789412,-,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,75000 km,4.0,Variator,Front,04-May,Left wheel,Black,4,TOYOTA Camry,25089
45535275,-,HONDA,Elysion,2006,Minivan,No,Petrol,2.4,120500 km,4.0,Automatic,Front,04-May,Right-hand drive,White,8,HONDA Elysion,15681
45646322,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ ML 350,157
44936719,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,57000 km,4.0,Variator,Front,04-May,Left wheel,Black,12,TOYOTA Prius,22266
45729803,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,70196 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,27065
45803517,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,553481 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,12544
45786465,-,VOLKSWAGEN,CC,2013,Sedan,Yes,Petrol,3.6,101000 km,8.0,Automatic,Front,04-May,Left wheel,Grey,8,VOLKSWAGEN CC,27598
45763531,1327,MAZDA,CX-5,2018,Jeep,No,Petrol,2.5,20000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,MAZDA CX-5,51746
45810294,642,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,114929 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Malibu,22825
45802993,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,52876 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Santa FE,13360
45771484,-,VOLKSWAGEN,Passat,2001,Sedan,Yes,Petrol,2.8,204000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,6,VOLKSWAGEN Passat,7840
45730281,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,95430 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,SSANGYONG REXTON,34419
45788883,-,MITSUBISHI,Airtrek,2003,Jeep,No,CNG,2.4,14529 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,2,MITSUBISHI Airtrek,8154
45765698,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,4861
45776281,831,FORD,Escape,2011,Jeep,Yes,Petrol,2.4,128000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,FORD Escape,14426
45748975,-,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,348800 km,4.0,Variator,Front,04-May,Left wheel,Grey,8,TOYOTA Camry,14740
45810228,753,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2.4,146367 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,CHEVROLET Malibu,20237
45804192,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,127105 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Tucson,25889
45648656,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ ML 350,2038
45789926,425,KIA,Picanto,2015,Sedan,Yes,Petrol,1,39625 km,3.0,Automatic,Front,04-May,Left wheel,Beige,4,KIA Picanto,12231
45761984,-,TOYOTA,Sienta,2004,Sedan,No,Petrol,1.5,300000 km,4.0,Variator,Front,04-May,Right-hand drive,Beige,4,TOYOTA Sienta,3136
45769578,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,AUDI A7,157
45803486,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,369695 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,13172
45757568,900,MITSUBISHI,Outlander,2015,Jeep,Yes,Petrol,2.4,51141 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,MITSUBISHI Outlander,1333
45789708,-,OPEL,Astra H,2007,Goods wagon,No,Diesel,1.7,173000 km,4.0,Manual,Front,04-May,Left wheel,Blue,2,OPEL Astra H,11604
45774188,831,CHEVROLET,Malibu,2011,Sedan,Yes,Petrol,2.4,205307 km,4.0,Automatic,Front,04-May,Left wheel,White,12,CHEVROLET Malibu,314
45432629,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,114000 km,4.0,Variator,Front,04-May,Left wheel,Brown,10,LEXUS CT 200h,30107
45416979,1399,MERCEDES-BENZ,E 350 AMG,2010,Sedan,Yes,Petrol,3.5,76000 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,8,MERCEDES-BENZ E 350 AMG,39201
45382087,-,HYUNDAI,Tucson Limited,2017,Jeep,Yes,Petrol,2,131200 km,6.0,Tiptronic,Front,04-May,Left wheel,Grey,8,HYUNDAI Tucson Limited,37633
45649805,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,244731 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,LEXUS RX 400,7997
42108488,-,MERCEDES-BENZ,GL 320,2008,Jeep,Yes,Diesel,3.0 Turbo,200000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8,MERCEDES-BENZ GL 320,300
45809885,707,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,2,162001 km,4.0,Automatic,Front,04-May,Left wheel,White,4,CHEVROLET Cruze,14884
45803955,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,192534 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,19456
45524856,1077,TOYOTA,CHR,2019,Coupe,Yes,Petrol,2,5219 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA CHR,6586
45809930,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,24696 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,HONDA Civic,46866
45654595,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,LEXUS RX 450,34811
45809404,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,221312 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,MERCEDES-BENZ ML 350,2430
45732847,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,679836 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,8467
45803515,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,581040 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,9252
45812770,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,105235 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Camry,4234
45780328,640,FORD,Focus,2013,Hatchback,Yes,Petrol,2,200000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6,FORD Focus,11604
45812788,-,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2 Turbo,1000 km,4.0,Manual,Rear,02-Mar,Right-hand drive,White,2,MERCEDES-BENZ Sprinter,20385
45683077,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,990000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6,HYUNDAI Elantra,15053
45790835,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2,185000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,8,SUBARU Legacy,4391
45664407,915,BMW,X5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,BMW X5,10349
45781840,-,NISSAN,X-Trail,2005,Jeep,Yes,Petrol,2,137453 km,4.0,Automatic,4x4,04-May,Left wheel,White,6,NISSAN X-Trail,11917
45765010,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,MERCEDES-BENZ E 350,32302
45794468,-,BMW,750,2010,Sedan,Yes,Petrol,4.4 Turbo,170000 km,8.0,Automatic,Rear,04-May,Left wheel,Black,12,BMW 750,37633
45776455,836,DODGE,Caliber,2010,Hatchback,No,Petrol,2,114000 km,4.0,Variator,Front,04-May,Left wheel,Silver,8,DODGE Caliber,13172
45730845,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,26000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,SSANGYONG Actyon,43868
45782558,-,OPEL,Astra,1999,Goods wagon,No,Petrol,1.6,1650 km,4.0,Manual,Front,04-May,Left wheel,Red,4,OPEL Astra,6272
45806546,420,KIA,Niro,2019,Jeep,Yes,Hybrid,1.6,429 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,KIA Niro,12701
45809109,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,74540 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,DAEWOO Lacetti,4679
45806741,1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,89000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6,HYUNDAI Elantra,20385
45758727,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,229000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,4,HONDA FIT,6586
45523729,-,MERCEDES-BENZ,CLS 55 AMG,2006,Sedan,Yes,Petrol,5.5,180000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Grey,8,MERCEDES-BENZ CLS 55 AMG,24775
38696086,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,11000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Blue,4,HONDA FIT,60
45773126,2472,JAGUAR,S-type,2003,Sedan,Yes,Petrol,3,0 km,6.0,Automatic,Rear,04-May,Left wheel,Blue,12,JAGUAR S-type,314
45721228,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,4,HONDA FIT,30
45781830,-,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,150000 km,4.0,Manual,Front,04-May,Left wheel,Black,4,OPEL Astra,8500
45739628,1054,MERCEDES-BENZ,Viano,2009,Minivan,Yes,Diesel,2.2 Turbo,180000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,4,MERCEDES-BENZ Viano,28852
45791856,1505,FORD,Transit Connect,2012,Goods wagon,No,Diesel,1.8 Turbo,143560 km,4.0,Manual,Front,04-May,Right-hand drive,White,2,FORD Transit Connect,13799
45789644,-,BMW,X6,2009,Jeep,Yes,Petrol,3,170000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,10,BMW X6,45473
45732603,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,107845 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Santa FE,52696
45802407,919,HYUNDAI,Grandeur,2012,Sedan,Yes,Petrol,3,137235 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Grandeur,15524
45642840,502,HONDA,Civic,2013,Sedan,Yes,Hybrid,1.5,144872 km,4.0,Automatic,Front,04-May,Left wheel,White,0,HONDA Civic,8311
45764557,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,135000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,TOYOTA Aqua,9722
45764690,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,LEXUS CT 200h,706
45730291,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,53323 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,SSANGYONG REXTON,32035
45732037,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,119240 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,HYUNDAI Santa FE,53154
45809802,1714,NISSAN,Murano,2017,Sedan,Yes,Petrol,3.5,39704 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,NISSAN Murano,8154
45764581,1195,MERCEDES-BENZ,Vito,2008,Microbus,No,Diesel,2.2 Turbo,179348 km,4.0,Manual,Rear,04-May,Left wheel,White,2,MERCEDES-BENZ Vito,21012
45604672,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,175000 km,4.0,Variator,Front,04-May,Right-hand drive,Blue,4,HONDA FIT,94
45646557,640,BMW,328,2013,Sedan,Yes,Petrol,2,209027 km,4.0,Automatic,4x4,04-May,Left wheel,White,12,BMW 328,549
45634834,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,198253 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,VOLKSWAGEN Jetta,4391
45474006,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,90000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,TOYOTA Prius,21953
45794908,-,HONDA,FIT,2009,Hatchback,No,Petrol,1.5,240000 km,4.0,Manual,Front,04-May,Left wheel,Red,4,HONDA FIT,12544
45809599,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,5000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HONDA Civic,51191
45665124,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,150000 km,6.0,Tiptronic,Front,04-May,Left wheel,Grey,8,HYUNDAI Elantra,18503
45801843,-,MERCEDES-BENZ,ML 350,2010,Jeep,Yes,Diesel,3.0 Turbo,230400 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ ML 350,37633
45797561,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,138598 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,20266
45792690,1058,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,152679 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,20385
45810604,364,CHEVROLET,Spark,2012,Hatchback,Yes,Petrol,1,160000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,CHEVROLET Spark,8643
45654357,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,247835 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,HYUNDAI Sonata,1882
45550444,502,TOYOTA,Prius C,2013,Hatchback,Yes,Hybrid,1.5,90000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Prius C,17249
45433464,1515,FORD,Transit Connect,2005,Goods wagon,No,Diesel,1.8,0 km,4.0,Manual,Front,02-Mar,Left wheel,Silver,0,FORD Transit Connect,9722
45773501,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,CHEVROLET Volt,220
45760814,-,BMW,328,2012,Sedan,Yes,Petrol,2.0 Turbo,112000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,BMW 328,32302
45768549,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,706
45809313,271,HONDA,FIT,2014,Universal,Yes,Hybrid,1.5,82105 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HONDA FIT,17509
45797816,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,167137 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Elantra,18826
45648730,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Camry,392
41246840,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,136000 km,4.0,Automatic,Front,04-May,Right-hand drive,Sky blue,5,HONDA FIT,7370
45804479,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,135720 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Tucson,24123
45788522,642,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2.0 Turbo,48379 km,4.0,Tiptronic,4x4,04-May,Left wheel,Purple,14,VOLKSWAGEN Tiguan,21326
45810355,765,CHEVROLET,Malibu,2015,Sedan,Yes,LPG,2,56128 km,4.0,Automatic,Front,04-May,Left wheel,White,4,CHEVROLET Malibu,13150
45669454,-,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,112000 km,4.0,Variator,Front,04-May,Left wheel,Grey,6,TOYOTA Prius,18189
45651196,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,MERCEDES-BENZ GLE 350,1646
45292910,645,FORD,Transit Connect,2011,Goods wagon,No,Diesel,1.8 Turbo,180000 km,4.0,Manual,Front,02-Mar,Left wheel,Green,2,FORD Transit Connect,12500
45741612,640,FORD,C-MAX,2013,Sedan,No,Hybrid,2,144000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,FORD C-MAX,12544
45758154,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,184874 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,HYUNDAI Elantra,15681
45767291,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,314
45798361,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,95500 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Prius,11604
45772867,1053,FORD,Explorer,2014,Jeep,Yes,Petrol,3.5,148454 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,FORD Explorer,5802
45416515,-,BMW,X6,2009,Jeep,Yes,Petrol,4.4 Turbo,960000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,BMW X6,35438
45816127,1172,MERCEDES-BENZ,GLK 350,2011,Jeep,Yes,Petrol,3.5,185600 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,10,MERCEDES-BENZ GLK 350,31361
45789795,-,MAZDA,MPV,2001,Minivan,No,CNG,2.5,192000 km,6.0,Automatic,4x4,04-May,Right-hand drive,Blue,2,MAZDA MPV,5331
45732040,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,105751 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,53154
45815336,-,MERCEDES-BENZ,E 350,2005,Sedan,Yes,Petrol,3.5,238357 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8,MERCEDES-BENZ E 350,16621
45661022,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,275862 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,MERCEDES-BENZ ML 350,9879
45799852,-,OPEL,Astra,1994,Sedan,No,Petrol,1.4,1111 km,4.0,Manual,Front,04-May,Left wheel,Green,0,OPEL Astra,3000
45787508,900,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,51000 km,4.0,Tiptronic,Front,04-May,Left wheel,Brown,12,HYUNDAI Sonata,19444
45764104,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 470,30734
45811728,-,MITSUBISHI,Colt,2004,Hatchback,Yes,Petrol,1.5,222222 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,MITSUBISHI Colt,7213
45690404,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,118000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,TOYOTA Prius,21326
45797208,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,70220 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,34877
45687874,-,MERCEDES-BENZ,Vaneo,2005,Minivan,No,LPG,1.9,189000 km,4.0,Tiptronic,Front,>5,Left wheel,Black,6,MERCEDES-BENZ Vaneo,6896
45197949,-,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4,KIA Optima,100
45788857,-,TOYOTA,Prius,2015,Sedan,No,Hybrid,1.8,67200 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,TOYOTA Prius,21953
45814710,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,60000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,TOYOTA Prius C,20385
45803476,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,255591 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15681
45759315,642,AUDI,A4,2012,Sedan,Yes,Petrol,2,292331 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,AUDI A4,2666
45768416,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,706
45792232,642,KIA,Optima,2012,Sedan,Yes,Petrol,2,46208 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,KIA Optima,8781
45781922,518,TOYOTA,Camry,2016,Sedan,No,Hybrid,2.5,45000 km,5.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Camry,36065
45789965,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,71168 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,KIA Sportage,5959
45795525,-,TOYOTA,Aqua,2013,Sedan,Yes,Hybrid,1.5,78300 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4,TOYOTA Aqua,17249
45767073,530,KIA,RIO,2013,Sedan,No,Petrol,1.6,137000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,KIA RIO,12544
45789079,-,MITSUBISHI,Airtrek,2003,Jeep,No,Petrol,2.4,13000 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,2,MITSUBISHI Airtrek,10349
45803433,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,263886 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15681
45768525,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 470,54568
45797668,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,106616 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Elantra,20005
45807576,-,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2,135000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,8,VOLKSWAGEN Touran,7997
45812686,1685,MERCEDES-BENZ,C 200,1998,Universal,Yes,CNG,2,111111 km,4.0,Manual,Rear,04-May,Left wheel,Blue,4,MERCEDES-BENZ C 200,6586
45770530,-,MERCEDES-BENZ,C 240,2002,Sedan,Yes,Petrol,2.4,2000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ C 240,10349
45758092,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 470,2430
45647650,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,4077
45816060,697,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.8,115507 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,HYUNDAI Elantra,4077
45804685,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,119979 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Tucson,38725
45341587,629,FORD,Fiesta,2015,Sedan,No,Petrol,1.6,93500 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,FORD Fiesta,6272
45800795,271,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.5,89986 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,TOYOTA Prius,18817
45758649,-,FORD,Transit,1997,Microbus,Yes,Diesel,2.5 Turbo,280000 km,2.0,Manual,Rear,02-Mar,Left wheel,White,2,FORD Transit,10036
43499765,-,TOYOTA,Vitz RS,2001,Sedan,No,Petrol,1.5,150000 km,4.0,Manual,Front,04-May,Right-hand drive,White,0,TOYOTA Vitz RS,12541
45732122,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,117000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Santa FE,46919
45789894,1708,SSANGYONG,REXTON,2007,Jeep,Yes,Diesel,2.7,76364 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,SSANGYONG REXTON,6115
45769235,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,46728
