Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Doors,Color,Airbags,Age,Price
640,41,498,4,1,1,2.0,130000,0,1,14,4,12,30596
1286,1,486,4,1,5,3.2,282643,0,1,2,12,15,4077
0,12,259,4,1,2,2.5,220000,0,1,14,8,15,25716
583,17,243,9,1,5,1.6,113660,0,1,7,4,14,11886
0,44,91,3,0,2,1.5,139000,0,1,12,6,13,12858
707,41,375,4,1,1,2.0,201494,0,1,12,4,14,17484
0,12,581,6,0,1,2.4,250000,1,1,14,1,25,13000
0,44,477,9,0,2,1.8,130000,0,1,12,12,12,18817
777,44,493,4,1,5,2.5,116442,0,1,7,0,11,28225
0,35,39,9,0,5,2.0,0,1,1,14,2,24,2200
765,28,303,4,1,5,2.0,99542,0,1,14,0,10,11133
934,33,90,9,0,5,2.5,145000,0,1,1,10,10,25816
640,2,621,4,1,5,2.0,108000,2,1,1,12,12,28225
777,44,163,9,1,5,2.5,0,0,1,1,12,11,1960
0,15,270,3,0,2,1.3,126000,0,1,12,5,13,12231
0,22,446,9,0,5,2.4,152480,2,1,12,6,12,17249
1624,24,501,4,1,5,3.5,82343,0,1,14,4,16,35570
531,17,243,9,1,5,1.6,152000,0,1,14,4,13,19676
810,17,243,9,1,5,1.8,73022,0,1,1,12,9,1019
0,2,34,9,1,0,2.5,220000,2,1,12,8,23,12544
0,17,545,9,0,5,2.4,101405,2,1,7,5,15,17249
891,17,248,9,0,5,2.0,81302,0,1,11,8,9,17405
1017,17,587,4,1,1,2.0,79877,0,1,1,4,8,43880
0,33,575,3,0,5,1.5,111111,0,1,5,6,20,8467
308,44,477,3,1,2,1.8,208702,0,1,7,12,11,4234
0,33,410,3,0,4,1.3,127000,0,1,8,4,21,5331
0,17,530,4,1,4,2.7,1000,2,1,3,4,23,10349
777,17,333,7,1,1,2.5,273500,0,1,1,4,11,25763
345,44,477,9,1,2,1.5,296104,0,1,1,12,9,12544
0,28,224,9,0,1,2.7,245000,0,1,12,4,22,13485
697,47,360,9,0,5,1.8,56000,2,1,14,8,10,14500
382,44,91,3,1,2,1.5,181474,0,1,14,4,8,14831
583,17,243,9,1,5,1.6,51211,0,1,1,4,14,11604
751,22,446,9,1,2,2.4,100000,0,1,1,12,12,5645
640,17,530,4,1,1,2.0,36458,0,1,14,4,12,25716
930,17,587,4,1,1,1.7,85610,0,1,14,4,7,47201
831,22,446,9,0,2,2.4,171200,0,1,1,8,14,15681
900,17,530,4,1,5,2.4,143864,0,1,7,12,10,1960
0,36,178,4,1,1,3.0,89161,2,1,1,12,12,103491
642,17,545,9,1,5,2.0,82000,2,1,12,9,13,20385
1347,17,333,7,1,1,2.5,74444,0,1,15,4,17,13328
753,17,545,9,1,5,2.4,82000,2,1,1,14,13,13485
781,44,163,9,1,5,2.5,100000,0,1,7,12,13,21326
1118,34,95,3,0,1,1.3,18900,1,1,1,8,20,12858
0,31,458,4,0,5,1.8,0,0,1,14,2,25,6272
1620,44,493,4,0,1,2.2,198000,1,1,1,8,19,18189
749,17,545,9,1,5,2.4,244266,0,1,2,12,11,2587
531,30,201,4,1,5,1.6,75000,1,1,2,8,13,18503
1104,2,624,4,1,5,3.0,204461,0,1,14,0,10,15994
836,17,545,9,1,5,2.0,209254,0,1,1,4,15,16599
915,2,54,9,1,1,3.0,110270,0,1,7,12,11,2195
880,17,243,9,1,4,1.6,47181,0,1,12,4,7,36137
781,47,462,9,1,5,2.5,2012,2,1,7,8,13,15681
1051,5,408,9,1,5,2.4,155763,0,1,14,4,9,24283
639,17,545,9,1,4,2.0,169024,0,1,14,4,11,14426
642,5,450,4,1,1,2.0,152595,0,1,7,4,13,17449
642,17,545,9,1,5,2.0,118643,0,1,12,4,13,21181
1172,44,539,9,1,5,3.5,210538,0,1,14,12,14,7213
891,17,545,9,1,5,2.0,106000,0,1,1,4,9,49751
0,33,441,9,0,5,1.5,16302,0,1,14,4,20,8467
0,33,575,3,1,5,1.5,140000,0,1,1,6,20,9095
0,7,133,9,0,1,1.6,0,1,1,2,4,19,5000
790,5,206,9,1,5,1.6,50549,0,1,12,4,16,4704
0,28,228,9,1,4,3.2,19000,2,1,1,12,22,24000
781,17,333,10,1,1,2.5,166144,0,1,12,4,13,21395
639,47,360,9,1,1,2.0,16856,0,1,1,12,11,5331
431,25,395,9,1,2,2.0,234592,0,1,1,12,9,3450
836,17,530,4,1,1,2.0,132000,0,1,14,4,15,25810
1017,17,243,9,0,5,2.0,23000,2,1,7,8,8,25089
891,17,545,9,1,4,2.0,290838,0,1,8,4,9,19914
891,17,587,4,1,1,2.0,116887,0,1,1,4,9,38894
687,8,380,9,1,5,1.6,36125,0,1,2,4,15,6523
531,17,243,9,1,5,1.6,132000,0,1,12,4,13,18826
1172,15,443,7,1,5,3.5,86000,2,1,7,8,14,23207
777,17,333,7,1,1,2.5,105461,0,1,7,4,11,36899
1091,17,333,10,1,1,2.5,92003,0,1,1,4,9,40183
1024,17,333,10,1,1,2.5,328034,0,1,2,4,15,16480
1091,17,333,7,1,1,2.5,119098,0,1,12,4,9,36899
777,17,333,7,1,1,2.5,139328,0,1,12,4,11,31317
639,17,243,9,1,5,2.0,104085,0,1,12,12,11,3136
1053,28,229,9,1,5,3.5,146395,0,1,7,12,11,1882
1095,5,174,4,1,1,2.0,72000,2,1,1,2,17,18189
639,17,587,4,1,1,2.0,75584,0,1,7,4,11,40556
1047,34,97,3,0,5,1.6,190000,1,1,12,6,18,9095
966,5,380,9,1,1,2.0,155025,0,1,1,4,16,11992
1714,12,266,4,1,5,3.5,52029,0,1,14,4,8,91775
1399,24,505,4,1,2,3.5,186005,0,1,12,12,15,13328
595,44,91,3,1,5,1.5,137350,0,1,12,4,10,14009
781,44,163,9,1,2,2.5,159379,0,1,14,12,13,3136
878,12,583,2,0,1,1.8,20462,1,1,14,4,16,12544
456,44,102,9,1,2,2.5,63645,2,1,14,12,10,46414
777,17,333,7,1,1,2.5,128000,0,1,7,4,11,24433
503,17,545,9,1,2,2.0,17768,0,1,14,12,6,8154
777,44,167,9,1,5,2.5,29800,0,1,14,6,11,22580
880,17,243,9,1,5,1.6,41523,0,1,2,4,7,33076
642,5,450,4,1,1,2.0,137433,0,1,14,4,13,22825
397,44,477,3,1,2,1.8,101357,0,1,14,12,9,8781
753,17,545,9,1,2,2.4,0,0,1,11,0,13,1176
431,12,290,9,1,2,2.0,82296,0,1,14,12,9,5645
650,5,207,9,0,5,1.4,263630,0,1,11,8,9,15524
0,44,163,9,0,4,2.4,144000,0,1,0,6,18,15053
915,2,624,4,1,1,3.0,110715,0,1,14,0,11,16621
784,44,91,3,1,5,1.5,50909,0,1,1,4,8,42933
0,40,442,9,0,5,1.8,250000,1,1,12,6,13,16778
0,5,439,4,1,5,1.7,11000,1,1,1,6,18,7840
0,28,114,9,0,0,2.0,19000,2,1,12,6,25,9408
501,15,270,3,1,5,1.5,119130,0,1,1,4,11,28592
830,15,188,9,1,5,1.5,14542,0,1,2,4,6,65817
765,17,530,4,1,1,2.0,68515,0,1,7,4,10,41547
639,17,587,4,1,1,2.0,68725,0,1,11,4,11,40092
1172,12,266,4,1,5,3.5,129177,0,1,14,4,14,45436
1268,44,91,9,0,2,1.5,87000,0,1,1,2,13,8781
1172,28,229,9,1,1,3.5,248525,0,1,1,12,14,18189
746,44,477,3,1,2,1.5,173213,0,1,14,12,16,6586
0,47,360,9,1,5,1.4,28000,1,1,14,12,8,23521
0,46,13,9,0,5,1.5,131000,1,1,14,0,19,4704
891,17,530,4,1,1,2.0,146492,0,1,1,4,9,44711
730,41,83,4,1,1,1.6,33261,0,1,14,4,9,43576
0,17,531,4,1,5,2.4,12000,0,1,6,12,7,39201
779,44,163,9,1,5,2.5,308694,0,1,7,12,12,3920
0,42,451,3,1,5,2.5,116800,2,1,0,6,12,23521
1076,17,530,4,1,1,2.0,120,0,1,14,4,5,88438
765,17,545,9,1,4,2.0,51236,0,1,14,4,10,17405
1058,44,339,4,1,2,3.5,157211,0,1,14,12,13,9879
583,17,346,3,1,1,1.6,56581,0,1,1,4,14,10381
0,15,270,3,0,5,1.3,15200,0,1,12,4,21,7213
836,17,587,4,1,1,2.0,142264,0,1,14,4,15,22063
934,17,333,10,1,1,2.5,148105,0,1,12,4,10,30063
442,44,477,3,0,2,1.8,95350,0,1,12,14,8,29166
1053,28,229,9,1,5,3.5,142400,2,1,14,12,11,48610
891,2,35,9,1,5,2.0,23000,2,1,7,12,9,46101
528,17,243,9,1,1,1.6,133480,0,1,14,4,11,24709
382,12,290,9,1,2,2.0,88795,0,1,1,0,10,2587
640,43,528,9,1,5,2.0,193504,0,1,11,0,12,1411
891,5,450,4,1,4,2.0,121940,0,1,14,4,9,26096
0,2,626,4,1,5,3.0,196000,2,1,1,12,11,70562
528,17,243,9,1,4,1.6,195965,0,1,14,4,11,18826
0,27,605,3,1,5,1.5,176000,0,1,12,2,20,7527
707,5,206,9,1,1,2.0,57857,0,1,11,4,14,8624
1091,17,333,10,1,1,2.5,124708,0,1,7,4,9,44517
0,9,572,4,0,5,1.3,10000,1,1,6,0,23,7840
640,2,622,4,1,5,2.0,208000,2,1,14,12,12,23521
490,15,355,3,0,2,1.3,116197,0,1,1,7,14,11760
1053,28,229,9,1,5,3.5,146395,0,1,7,12,11,1882
0,34,640,7,0,5,2.2,72000,1,1,14,2,24,7840
749,17,545,9,1,5,2.4,59744,0,1,12,12,11,5175
1677,12,581,6,0,1,2.0,190000,1,1,2,2,22,8154
784,5,409,9,0,5,1.5,84782,0,1,14,8,8,15837
1058,12,241,4,1,5,3.5,115485,0,1,2,12,13,1254
765,17,545,9,1,5,2.0,14368,0,1,1,4,10,20162
836,41,83,4,1,1,2.0,59900,0,1,12,4,15,17942
0,44,163,9,0,5,2.5,108000,2,1,14,12,10,32145
531,17,243,9,1,5,1.6,143567,0,1,12,4,13,20005
1442,34,193,2,1,1,1.7,250000,1,1,1,2,25,6272
891,17,530,4,1,1,2.0,84506,0,1,12,4,9,53154
707,1,73,9,1,5,2.0,190000,2,1,7,12,14,15681
0,28,228,9,1,0,3.2,192000,2,1,12,6,25,9408
0,28,30,9,1,0,3.2,37000,2,1,12,12,22,14113
707,17,587,4,1,1,2.0,191668,0,1,1,4,14,20171
583,17,243,9,1,5,1.6,119921,0,1,7,4,14,18240
0,28,400,4,1,4,3.2,234603,0,1,12,4,25,9408
764,5,450,4,1,5,2.0,28633,0,1,1,4,10,21796
0,44,91,3,0,2,1.5,104000,0,1,11,6,12,14113
0,44,91,3,0,2,1.5,115000,0,1,14,4,13,14113
1047,17,243,9,1,5,1.6,176869,0,1,12,4,18,12140
586,5,206,9,1,5,1.8,130000,0,1,1,4,13,12112
353,44,477,3,0,2,1.8,159000,0,1,14,12,10,22266
707,41,83,4,1,1,2.0,114000,0,1,12,4,14,18240
642,12,277,9,1,5,2.0,136000,0,1,4,10,13,9408
0,31,452,4,1,5,3.0,0,2,1,12,10,16,20385
697,47,323,3,1,5,1.8,219232,0,1,1,12,10,1411
1079,15,188,9,1,5,2.0,17741,0,1,1,4,7,56509
639,17,530,4,1,1,2.0,70005,0,1,14,4,11,44878
0,47,360,9,0,5,2.0,179000,1,1,12,8,22,6899
880,17,243,9,1,5,1.6,20388,0,1,14,4,7,37066
880,17,243,9,1,4,1.6,35643,0,1,14,4,7,36426
781,47,360,9,1,5,2.5,70000,0,1,14,10,13,10976
1017,12,277,3,0,5,2.0,75200,2,1,12,8,8,21012
0,31,452,4,0,5,2.0,176352,2,1,14,11,13,20071
308,44,91,3,1,2,1.5,143876,0,1,14,4,10,9198
1053,28,229,9,1,5,3.5,146395,0,1,7,12,11,1882
765,2,623,4,1,5,2.0,96360,0,1,14,12,10,14269
0,15,270,9,0,5,1.3,114000,0,1,14,4,13,10976
1077,17,530,4,1,1,2.0,2730,0,1,7,4,6,69810
586,17,243,9,0,5,1.8,213600,2,1,2,6,13,10976
531,17,243,9,1,5,1.6,121362,0,1,1,4,13,19121
784,15,188,3,1,5,1.5,46935,0,1,1,4,8,31675
382,5,613,3,1,2,1.5,52062,0,1,2,0,8,26030
640,41,498,4,1,1,2.0,198288,0,1,14,4,12,28482
0,2,29,9,1,5,2.0,0,1,1,7,4,25,7840
781,44,163,9,1,2,2.5,156518,0,1,14,12,13,3607
1195,12,581,2,0,1,2.2,156000,1,1,14,2,17,11604
779,44,163,9,1,2,2.5,190549,0,1,1,12,12,5018
891,17,530,4,1,1,2.0,123898,0,1,14,4,9,51517
0,12,259,4,0,2,2.5,149000,0,1,14,12,17,16308
640,17,545,9,1,5,2.0,90000,0,1,7,8,12,15681
777,44,163,9,1,5,2.5,74000,0,1,11,8,11,23521
687,17,346,3,1,5,1.6,103000,0,1,7,4,15,13877
0,33,619,4,1,5,2.0,219000,0,1,1,4,21,12231
0,42,388,10,0,5,2.0,234082,2,1,14,4,20,4077
764,22,446,9,1,5,2.0,39104,0,1,1,4,10,17249
382,12,290,9,1,6,2.0,118000,2,1,7,10,10,20385
966,5,380,9,1,1,2.0,186836,0,1,7,4,16,10092
0,44,479,9,1,5,1.5,47500,0,1,1,12,10,24148
1750,44,340,4,1,2,3.3,190000,0,1,14,12,17,23521
503,44,479,3,0,2,1.5,139005,0,1,2,12,13,11290
1077,44,136,4,1,5,2.0,4330,0,1,14,12,6,29793
474,22,499,3,0,5,1.4,140800,0,1,11,0,12,14740
751,5,174,4,1,5,2.4,132429,0,1,12,12,12,1960
781,17,333,7,1,1,2.5,63308,0,1,12,4,13,29163
707,5,206,9,1,1,2.0,169875,0,1,14,4,14,9832
1077,44,136,4,1,5,2.0,19834,0,1,12,12,6,21012
0,15,562,7,0,0,1.8,150000,0,1,12,4,19,10349
0,15,270,9,0,5,1.3,98000,0,1,12,4,21,6899
862,17,333,7,1,1,2.5,69624,0,1,1,4,14,18654
891,17,530,4,1,1,2.0,123206,0,1,14,4,9,44790
0,2,52,9,1,5,3.0,112000,2,1,1,12,14,32929
645,44,477,3,0,5,1.8,156000,0,1,12,0,14,16308
1017,28,227,9,1,5,2.0,50930,0,1,1,12,8,22580
0,43,564,3,1,5,1.6,130000,1,1,1,12,19,7840
900,22,555,4,1,5,2.4,60123,0,1,14,10,10,34497
1172,44,539,9,1,5,3.5,181722,0,1,1,12,14,3607
645,44,477,3,1,2,1.8,320064,0,1,12,12,14,1646
777,17,333,7,1,1,2.5,110483,0,1,15,4,11,35736
687,8,380,9,1,5,1.6,130000,0,1,1,4,15,8963
0,44,611,9,0,5,1.3,190500,0,1,9,4,24,6899
1493,24,238,9,1,5,3.5,68630,0,1,14,12,9,11447
862,17,333,7,1,1,2.5,76519,0,1,14,4,14,18346
562,5,206,9,1,5,1.4,72126,2,1,3,8,10,17249
765,17,545,9,1,4,2.0,280622,0,1,12,4,10,10663
765,12,277,9,0,5,2.0,119000,1,1,12,12,10,12544
0,28,120,9,1,5,1.8,99000,0,1,11,12,13,32929
0,47,462,9,1,5,2.5,92000,2,1,14,8,12,19757
0,12,277,9,0,5,2.0,32960,0,1,12,8,9,19757
751,17,545,9,1,2,2.4,126690,0,1,12,0,12,2744
777,44,163,9,1,5,2.5,254230,0,1,1,12,11,1098
503,15,188,9,1,2,1.5,142000,0,1,14,8,13,14113
836,17,318,1,1,5,2.0,81384,0,1,14,4,15,15825
891,17,545,9,1,5,2.0,43000,0,1,1,4,9,47989
694,28,556,6,0,1,2.2,160000,1,1,14,5,11,24148
579,44,102,9,1,2,2.5,91000,2,1,1,12,8,37633
1266,15,270,3,1,2,1.5,58000,0,1,1,4,11,13328
0,28,219,9,1,1,2.2,1000,2,1,1,12,15,39201
0,12,581,6,0,1,2.4,137500,1,1,14,0,17,31361
0,33,370,4,0,5,1.6,87000,2,1,12,12,12,27700
697,17,243,9,1,5,1.8,64723,0,1,11,12,10,1333
0,17,545,9,1,5,2.4,130000,2,1,1,6,12,18660
831,12,581,2,0,1,2.4,125000,1,1,14,2,14,21950
1202,17,545,9,0,5,2.4,50000,2,1,14,10,8,25089
0,18,239,3,1,5,3.3,52000,0,1,1,2,13,31361
730,41,83,4,1,1,1.6,61000,0,1,14,4,9,40362
777,44,163,9,1,5,2.5,107000,0,1,1,12,11,15053
1079,44,136,4,1,5,2.0,18754,0,1,11,12,7,6272
706,22,555,4,1,1,2.0,98641,0,1,12,4,14,16621
753,22,446,9,1,5,2.4,111000,2,1,12,12,13,16621
833,20,634,9,1,1,2.2,104229,0,1,14,4,10,58683
690,15,270,3,1,5,1.5,35934,0,1,1,4,9,45872
749,17,545,9,1,5,2.4,225734,0,1,2,12,11,1725
1077,44,136,4,1,5,2.0,19968,0,1,14,12,6,6586
639,17,587,4,1,1,2.0,101816,0,1,14,4,11,27591
765,47,574,4,0,5,2.0,46000,2,1,14,12,10,28225
642,47,360,9,1,1,2.0,119619,0,1,1,12,13,9408
880,17,243,9,1,5,1.6,52000,0,1,11,4,7,31581
502,15,270,3,1,5,1.5,70000,0,1,2,4,12,16900
640,17,530,4,1,1,2.0,128197,0,1,7,4,12,50018
0,44,477,3,1,2,1.8,64500,0,1,2,12,13,23834
1017,17,589,4,1,5,2.0,46932,0,1,1,10,8,26500
1991,12,581,6,0,1,2.4,176000,1,1,14,1,20,15681
1024,17,333,7,1,1,2.5,134990,0,1,15,4,15,12522
1236,15,271,3,0,2,1.3,100000,2,1,15,2,14,9722
781,44,163,9,1,5,2.5,150000,2,1,1,12,13,18503
1172,2,631,4,1,5,3.5,208000,2,1,1,12,14,36065
501,44,91,3,1,5,1.5,141053,0,1,14,4,11,12272
1249,44,493,4,1,5,2.5,37000,0,1,14,12,8,42337
308,44,477,4,1,2,1.8,339710,0,1,14,12,11,14113
502,44,91,3,1,5,1.5,69000,0,1,14,4,12,24239
934,12,290,9,0,5,2.5,137600,0,1,1,8,10,16935
707,17,587,4,1,1,2.0,83251,0,1,14,4,14,16778
473,5,206,9,1,5,1.4,156992,0,1,1,12,11,3136
779,44,170,9,0,2,2.5,123932,0,1,7,8,12,20385
707,41,498,4,1,1,2.0,131114,0,1,12,4,14,22649
746,44,477,3,0,2,1.5,200533,0,1,12,10,16,10976
0,12,275,3,0,5,1.6,100300,0,1,1,2,13,13485
730,41,83,4,1,1,1.6,45220,0,1,1,4,9,44166
781,44,493,4,0,5,2.5,159901,0,1,3,12,13,5959
707,17,545,9,1,4,2.0,85419,0,1,14,4,14,7056
640,12,277,9,1,5,2.0,116800,2,1,1,8,12,14113
0,44,611,9,0,5,1.0,110000,0,1,14,6,13,11604
1024,17,333,7,1,1,2.5,65283,0,1,12,4,15,12544
0,28,219,10,0,1,2.2,220000,0,1,12,4,18,20698
642,17,587,4,1,1,2.0,117862,0,1,14,4,13,27259
0,28,138,9,1,5,2.0,77000,2,1,12,8,11,46728
751,17,587,4,1,5,2.4,53717,0,1,12,0,12,3763
639,12,277,9,1,5,2.0,134400,2,1,11,8,11,13172
0,33,595,2,0,1,2.2,3000,1,1,14,2,20,7840
0,2,624,4,1,1,3.0,235000,2,1,1,8,19,22894
1292,23,386,4,1,5,3.0,51000,2,1,14,10,9,114468
640,17,530,4,1,1,2.0,201373,0,1,12,4,12,27259
609,44,163,9,1,2,2.5,127515,0,1,1,12,7,9722
779,44,163,9,1,2,2.5,124912,0,1,14,12,12,3763
751,15,188,1,1,5,2.4,103929,0,1,2,4,12,35567
0,44,359,3,0,4,1.5,137000,0,1,1,2,20,11133
586,44,477,3,1,2,1.8,170000,0,1,12,12,13,19800
562,5,206,9,1,5,1.4,20800,0,1,1,6,10,15681
1172,24,505,4,1,2,3.5,90000,0,1,12,12,14,44846
394,44,163,9,1,2,2.5,179381,0,1,1,12,11,11133
891,17,545,9,1,4,2.0,301827,0,1,12,4,9,15681
530,33,370,4,1,5,1.6,129128,0,1,14,0,12,3607
730,17,243,9,1,5,1.6,79845,0,1,14,4,9,25299
919,2,624,4,1,1,3.0,70994,0,1,1,0,13,34811
639,41,498,4,1,1,2.0,87681,0,1,1,4,11,45633
0,15,355,3,0,2,1.3,80000,0,1,12,5,14,15053
784,5,257,4,0,5,1.5,31006,0,1,2,10,8,26657
0,2,631,4,1,5,3.5,165000,2,1,1,8,15,50178
1249,33,90,9,1,5,2.5,45022,0,1,1,12,8,10506
0,18,272,4,1,5,3.5,140000,2,1,12,6,22,15053
934,44,493,4,1,5,2.5,91174,0,1,12,0,10,20385
862,17,333,7,1,1,2.5,45984,0,1,14,4,14,16778
900,6,8,9,0,5,2.4,196800,0,1,3,10,10,20385
919,2,63,9,1,5,3.0,199536,0,1,12,12,13,5175
765,17,530,4,1,1,2.0,119038,0,1,7,4,10,48108
971,17,530,4,1,1,2.2,113321,0,1,12,4,9,52696
833,17,530,4,1,1,2.2,94595,0,1,14,4,10,57108
1714,44,569,9,1,5,3.5,174827,0,1,12,12,8,3763
765,41,498,4,1,1,2.0,94638,0,1,7,4,10,49459
707,17,545,9,1,5,2.0,157224,0,1,7,4,14,17305
1282,22,555,4,1,1,2.0,79776,0,1,14,4,18,6899
0,47,360,9,1,4,2.5,169600,2,1,1,8,14,16308
769,17,530,4,1,1,2.2,208726,0,1,12,4,14,16904
919,28,229,9,1,1,3.0,171221,0,1,1,12,13,9565
765,17,587,4,1,5,2.0,0,0,1,1,0,10,1019
609,44,493,9,1,2,2.5,73646,0,1,7,12,7,13328
0,24,501,4,1,5,3.5,128500,0,1,12,12,18,26657
1079,44,42,4,1,5,2.0,78579,0,1,10,12,7,10349
831,12,275,3,1,5,1.6,61803,0,1,1,12,8,5331
0,23,286,4,1,4,1.8,180000,1,1,1,6,21,10036
585,44,477,3,1,2,1.8,74838,0,1,14,12,12,3450
1017,28,227,9,1,5,2.0,50930,0,1,1,12,8,22580
779,44,493,4,0,5,2.5,121400,2,1,7,6,12,34811
1053,12,266,4,1,5,3.5,88033,0,1,14,4,11,56340
891,17,530,4,1,1,2.0,136663,0,1,1,4,9,52991
765,17,545,9,1,4,2.0,272769,0,1,12,4,10,15053
475,5,206,9,0,5,1.4,100280,2,1,14,8,13,14113
0,34,640,10,1,1,1.9,0,1,1,0,6,18,13485
0,15,254,7,1,4,2.4,190000,2,1,14,10,21,12600
730,17,243,9,1,4,1.6,33091,0,1,12,4,9,18503
1091,27,157,9,1,5,2.5,154862,0,1,11,12,9,3293
0,31,452,4,0,5,2.4,164000,2,1,1,2,20,14426
810,17,243,9,1,5,1.8,121840,0,1,2,12,9,7683
1090,5,174,4,1,1,2.0,61237,0,1,1,4,17,9377
891,17,530,4,1,1,2.0,195933,0,1,14,4,9,46991
0,15,254,7,0,5,3.0,175000,0,1,14,2,20,14583
781,47,362,9,0,5,1.4,6380,0,1,14,8,7,26814
382,5,613,3,1,2,1.5,52062,0,1,2,0,8,26030
639,17,545,9,1,4,2.0,347600,0,1,12,4,11,10036
1053,28,229,9,1,1,3.5,219030,0,1,1,12,11,29793
1172,28,229,9,1,5,3.5,92500,0,1,1,12,14,28225
781,44,163,9,1,2,2.5,159379,0,1,14,12,13,3136
639,12,277,3,1,5,2.0,90000,2,1,1,12,11,14740
1405,2,624,4,1,1,3.0,229854,0,1,6,0,16,1803
1249,5,353,9,1,5,2.5,56486,0,1,5,4,8,35617
1714,44,339,9,1,5,3.5,34082,0,1,2,12,8,17876
0,33,543,9,0,5,2.5,117000,0,1,12,3,22,5000
0,15,270,3,0,5,1.3,156000,0,1,12,4,20,10349
1624,28,229,9,1,5,3.5,208000,2,1,2,10,16,18817
586,44,482,3,1,2,1.8,14136,0,1,7,8,13,17876
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
753,17,545,9,1,5,2.4,180067,0,1,2,12,13,1490
915,2,624,4,1,1,3.0,103000,2,1,14,12,11,100355
0,28,117,9,0,1,2.2,250000,2,1,2,4,24,10349
530,22,526,9,0,5,1.6,131200,2,1,1,8,12,18189
707,17,587,4,1,1,2.0,151144,0,1,14,4,14,25591
915,17,333,7,1,1,3.0,114142,0,1,12,4,11,31581
966,5,380,9,1,1,2.0,158267,0,1,14,4,16,11099
473,5,206,9,1,5,1.4,80827,0,1,6,12,11,2901
528,17,243,9,1,1,1.6,83147,0,1,14,4,11,28830
1011,12,266,4,1,5,2.3,125072,0,1,14,4,9,79902
0,28,556,6,0,1,2.2,232722,2,1,14,4,15,41710
0,42,388,10,0,0,2.0,188645,0,1,12,2,23,6899
1031,27,212,3,0,5,1.2,129000,0,1,7,4,12,8000
1055,28,229,9,1,1,3.5,107800,0,1,7,12,12,5802
1273,41,498,4,1,1,2.7,60227,0,1,12,4,16,9252
1047,17,243,9,1,5,1.6,117771,0,1,12,4,18,11368
586,17,243,9,1,5,1.8,136000,2,1,1,8,13,18189
501,44,91,3,1,5,1.5,20000,0,1,1,4,11,31211
777,17,333,7,1,1,2.5,175342,0,1,7,4,11,31581
779,44,163,9,1,5,2.5,78082,2,1,1,12,12,21953
353,44,477,3,1,2,1.8,123778,0,1,7,12,10,4234
1017,17,545,9,1,4,2.0,345316,0,1,8,4,8,11604
915,2,54,9,1,5,3.0,0,0,1,1,12,11,3450
531,17,243,9,1,5,1.6,134000,0,1,14,4,13,19933
751,17,545,9,1,2,2.4,216208,0,1,2,0,12,1176
769,5,174,4,1,1,2.2,88565,0,1,7,4,14,25597
833,5,174,4,1,1,2.2,50555,0,1,12,4,10,26064
1017,17,587,4,1,1,2.0,85540,0,1,1,4,8,51075
1552,44,540,7,0,2,1.5,0,0,1,14,2,10,18000
0,43,609,4,0,5,1.0,4800,2,1,5,10,6,46414
607,44,163,9,0,2,2.5,3000,2,1,7,8,6,71503
0,2,50,9,1,5,3.0,255478,2,1,1,10,16,17876
0,17,244,3,0,5,1.8,133280,2,1,1,10,12,21639
781,44,163,9,1,2,2.5,159379,0,1,14,12,13,3136
986,21,194,4,1,5,2.4,121000,0,1,12,4,15,23110
0,28,401,4,1,5,3.5,273363,2,1,7,9,22,12858
917,2,624,4,1,1,3.0,137802,0,1,1,0,12,1019
1347,17,333,7,1,1,2.5,63984,0,1,12,4,17,15053
836,17,545,9,1,5,2.0,161240,0,1,14,4,15,13877
642,5,450,4,1,1,2.0,229056,0,1,11,4,13,15423
1172,28,401,4,1,1,3.5,186542,0,1,14,12,14,2038
891,17,530,4,1,1,2.0,108025,0,1,1,4,9,52263
870,22,446,9,1,1,1.7,30098,0,1,14,4,8,39044
707,5,206,9,1,1,2.0,52715,0,1,7,4,14,9261
1202,34,640,7,0,0,1.6,170000,1,1,11,6,19,10820
1058,28,229,9,1,1,3.5,128202,0,1,1,12,13,4861
0,28,610,7,1,1,2.2,212000,0,1,12,0,9,59586
0,33,370,4,0,5,1.6,77000,2,1,1,4,10,22580
1841,28,219,9,0,1,2.2,320000,1,1,12,4,25,6899
1399,28,229,9,1,5,3.5,205968,0,1,14,12,15,1646
308,44,477,9,1,2,1.8,10000,0,1,7,0,11,11290
765,17,530,4,1,1,2.0,85139,0,1,2,4,10,48403
0,42,451,10,0,4,2.5,143464,2,1,0,12,18,14113
0,17,320,3,0,5,1.4,0,1,1,2,2,17,4704
1018,2,54,9,1,5,3.0,137600,2,1,1,0,14,34497
730,41,83,4,1,1,1.6,43300,0,1,14,4,9,43868
862,44,493,4,0,5,2.5,172800,0,1,1,12,14,23521
0,42,282,4,0,5,2.5,240000,2,1,6,10,12,18189
0,44,477,3,0,2,1.8,253206,0,1,12,6,10,20385
836,41,83,4,1,1,2.0,63627,0,1,12,4,15,21181
518,24,434,4,1,2,2.5,53649,0,1,7,4,9,106957
862,17,333,7,1,1,2.5,69624,0,1,1,4,14,18654
0,12,581,6,0,1,2.0,15000,1,1,12,4,23,15053
1273,28,401,4,1,1,3.5,79080,0,1,7,12,10,22894
0,5,206,9,0,5,1.4,37474,1,1,12,8,8,23834
0,28,515,9,1,1,3.0,220000,2,1,1,12,18,21953
